date,product_id,stock_open,consumed_qty,stock_close
2024-09-21,12,2.8682,1.7442,3.624
2024-09-21,13,2.4515,1.4444,3.5071
2024-09-21,14,27.5761,13.5962,35.9799
2024-09-21,15,8.487,3.5805,4.9065
2024-09-21,16,11.3034,0.0,11.3034
2024-09-21,17,3.0076,3.0076,9.0
2024-09-21,18,7.4047,3.3034,4.1013
2024-09-21,19,5.5648,2.7681,7.2967
2024-09-21,20,2.4569,1.3921,4.5648
2024-09-21,21,4.2375,3.5339,10.7036
2024-09-21,22,5.6409,3.8069,7.3341
2024-09-21,23,1.6495,1.6495,5.5
2024-09-21,24,2.1416,1.5793,4.5623
2024-09-21,25,0.9016,0.361,0.5406
2024-09-21,26,0.2554,0.2554,1.0
2024-09-21,27,1142.6395,597.5089,1445.1306
2024-09-21,28,204.8989,135.3997,369.4992
2024-09-21,29,1416.9245,714.0657,702.8588000000001
2024-09-21,30,898.3955,704.063,194.33249999999998
2024-09-22,1,1.6194,1.2163,3.4031
2024-09-22,2,2.7857,1.2569,1.5289
2024-09-22,3,2.0,0.5916,1.4084
2024-09-22,4,1.697,0.6586,1.0384
2024-09-22,5,1.3565,0.3477,1.0088
2024-09-22,6,0.5142,0.4226,1.0916
2024-09-22,7,0.4168,0.0925,0.3243
2024-09-22,8,45.3632,17.6623,27.7009
2024-09-22,9,18.1306,6.9647,11.1659
2024-09-22,10,16.7353,4.1214,12.6139
2024-09-22,11,15.3945,14.7206,30.6739
2024-09-22,12,3.624,1.2736,2.3504
2024-09-22,13,3.5071,1.0076,2.4995
2024-09-22,14,35.9799,15.4831,20.4968
2024-09-22,15,4.9065,4.7264,11.1801
2024-09-22,16,11.3034,4.6248,6.6786
2024-09-22,17,9.0,4.0826,4.9174
2024-09-22,18,4.1013,2.9659,9.1354
2024-09-22,19,7.2967,2.37,4.9266
2024-09-22,20,4.5648,1.8121,2.7527
2024-09-22,21,10.7036,2.7666,7.937
2024-09-22,22,7.3341,1.5064,5.8277
2024-09-22,23,5.5,2.6864,2.8136
2024-09-22,24,4.5623,1.5983,2.964
2024-09-22,25,0.5406,0.3927,1.1479
2024-09-22,26,1.0,0.2355,0.7645
2024-09-22,27,1445.1306,583.2874,861.8432
2024-09-22,28,369.4992,156.8939,212.6053
2024-09-22,29,796.4221,594.9964,201.4257
2024-09-22,30,458.8577,589.4485,0.0
2024-09-23,1,3.4031,0.8126,2.5905
2024-09-23,2,1.5289,1.0698,2.4591
2024-09-23,3,1.4084,0.5738,0.8346
2024-09-23,4,1.0384,0.436,0.6024
2024-09-23,5,1.0088,0.3387,0.6701
2024-09-23,6,1.0916,0.0,1.0916
2024-09-23,7,0.3243,0.0694,0.2549
2024-09-23,8,27.7009,14.3531,36.3478
2024-09-23,9,11.1659,5.0733,6.0926
2024-09-23,10,12.6139,3.8474,8.7664
2024-09-23,11,30.6739,12.0776,18.5963
2024-09-23,12,2.3504,1.3931,2.9573
2024-09-23,13,2.4995,1.057,1.4425
2024-09-23,14,20.4968,13.7457,28.7511
2024-09-23,15,11.1801,3.8636,7.3165
2024-09-23,16,6.6786,4.3686,11.31
2024-09-23,17,4.9174,2.4097,7.5077
2024-09-23,18,9.1354,2.9724,6.163
2024-09-23,19,4.9266,2.3685,2.5581
2024-09-23,20,2.7527,1.1296,1.623
2024-09-23,21,7.937,2.1332,5.8039
2024-09-23,22,5.8277,1.563,4.2647
2024-09-23,23,2.8136,2.8136,4.5
2024-09-23,24,2.964,0.8289,2.1351
2024-09-23,25,1.1479,0.3847,0.7632
2024-09-23,26,0.7645,0.1769,0.5876
2024-09-23,27,861.8432,397.3029,464.5403
2024-09-23,28,212.6053,102.4208,310.1845
2024-09-23,29,1870.9404,525.8711,1345.0693
2024-09-23,30,1100.0,518.7617,581.2383
2024-09-24,1,2.5905,1.1537,1.4368
2024-09-24,2,2.4591,0.763,1.6961
2024-09-24,3,0.8346,0.5642,1.7705
2024-09-24,4,0.6024,0.4163,1.1861
2024-09-24,5,0.6701,0.1944,0.4757
2024-09-24,6,1.0916,0.2882,0.8034
2024-09-24,7,0.2549,0.1178,0.1372
2024-09-24,8,36.3478,13.7978,22.55
2024-09-24,9,6.0926,4.474,13.6186
2024-09-24,10,8.7664,4.3582,12.4082
2024-09-24,11,18.5963,11.1015,23.4948
2024-09-24,12,2.9573,0.9429,2.0144
2024-09-24,13,1.4425,1.2235,2.719
2024-09-24,14,28.7511,0.0,28.7511
2024-09-24,15,7.3165,2.9677,4.3488
2024-09-24,16,11.31,3.9573,7.3527
2024-09-24,17,7.5077,2.8648,4.6429
2024-09-24,18,6.163,2.9174,3.2456
2024-09-24,19,2.5581,2.5581,5.5
2024-09-24,20,1.623,1.1926,3.4304
2024-09-24,21,5.8039,2.8002,8.0036
2024-09-24,22,4.2647,1.2308,3.0339
2024-09-24,23,4.5,1.7829,2.7171
2024-09-24,24,2.1351,1.0052,4.1299
2024-09-24,25,0.7632,0.0,0.7632
2024-09-24,26,0.5876,0.3743,0.7132
2024-09-24,27,464.5403,421.9126,1142.6277
2024-09-24,28,310.1845,121.068,189.1166
2024-09-24,29,1243.6954,446.9016,796.7938000000001
2024-09-24,30,765.2202,448.7872,316.433
2024-09-25,1,1.4368,0.7152,0.7217
2024-09-25,2,1.6961,0.6628,1.0332
2024-09-25,3,1.7705,0.8425,0.9279
2024-09-25,4,1.1861,0.3993,0.7868
2024-09-25,5,0.4757,0.2489,0.2268
2024-09-25,6,0.8034,0.2989,0.5045
2024-09-25,7,0.1372,0.0654,0.0718
2024-09-25,8,22.55,12.9011,9.6488
2024-09-25,9,13.6186,4.0549,9.5637
2024-09-25,10,12.4082,6.2422,6.166
2024-09-25,11,23.4948,6.9111,16.5837
2024-09-25,12,2.0144,1.0628,0.9516
2024-09-25,13,2.719,0.961,1.758
2024-09-25,14,28.7511,11.1914,17.5597
2024-09-25,15,4.3488,3.3868,0.962
2024-09-25,16,7.3527,2.7269,4.6257
2024-09-25,17,4.6429,2.9337,1.7092
2024-09-25,18,3.2456,3.1839,0.0617
2024-09-25,19,5.5,1.4598,4.0402
2024-09-25,20,3.4304,1.3116,2.1188
2024-09-25,21,8.0036,3.0003,5.0033
2024-09-25,22,3.0339,2.2298,0.8041
2024-09-25,23,2.7171,0.9844,1.7327
2024-09-25,24,4.1299,1.6017,2.5282
2024-09-25,25,0.7632,0.195,0.5683
2024-09-25,26,0.7132,0.2914,0.4218
2024-09-25,27,1142.6277,444.6409,697.9868
2024-09-25,28,189.1166,113.4221,75.6944
2024-09-25,29,729.5327,527.3062,202.2265
2024-09-25,30,400.2784,524.7496,0.0
2024-09-26,1,0.7217,0.7217,2.5
2024-09-26,2,1.0332,0.8919,2.1413
2024-09-26,3,0.9279,0.6085,1.8195
2024-09-26,4,0.7868,0.5152,1.2716
2024-09-26,5,0.2268,0.2268,1.0
2024-09-26,6,0.5045,0.2586,1.2459
2024-09-26,7,0.0718,0.0718,0.5
2024-09-26,8,9.6488,9.6488,35.0
2024-09-26,9,9.5637,0.0,9.5637
2024-09-26,10,6.166,4.8583,13.3078
2024-09-26,11,16.5837,8.2121,24.3716
2024-09-26,12,0.9516,0.9516,3.0
2024-09-26,13,1.758,1.3421,2.9158
2024-09-26,14,17.5597,9.975,28.5847
2024-09-26,15,0.962,0.962,9.0
2024-09-26,16,4.6257,3.3365,11.2892
2024-09-26,17,1.7092,1.7092,7.0
2024-09-26,18,0.0617,0.0617,7.0
2024-09-26,19,4.0402,2.4261,5.6141
2024-09-26,20,2.1188,1.1777,3.4411
2024-09-26,21,5.0033,2.9275,9.0758
2024-09-26,22,0.8041,0.8041,5.5
2024-09-26,23,1.7327,1.573,4.1598
2024-09-26,24,2.5282,1.6257,3.9024
2024-09-26,25,0.5683,0.2464,0.3218
2024-09-26,26,0.4218,0.2709,0.6509
2024-09-26,27,697.9868,464.1908,1133.796
2024-09-26,28,75.6944,75.6944,300.0
2024-09-26,29,200.6407,523.9838,0.0
2024-09-26,30,37.579,526.961,0.0
2024-09-27,1,2.5,1.1326,1.3674
2024-09-27,2,2.1413,0.6856,1.4557
2024-09-27,3,1.8195,0.6878,1.1317
2024-09-27,4,1.2716,0.3647,0.9069
2024-09-27,5,1.0,0.2828,0.7172
2024-09-27,6,1.2459,0.3316,0.9143
2024-09-27,7,0.5,0.0678,0.4322
2024-09-27,8,35.0,13.1525,21.8475
2024-09-27,9,9.5637,5.7865,14.7772
2024-09-27,10,13.3078,4.8343,8.4734
2024-09-27,11,24.3716,8.7688,15.6028
2024-09-27,12,3.0,1.1013,1.8987
2024-09-27,13,2.9158,1.2323,1.6835
2024-09-27,14,28.5847,10.1725,18.4122
2024-09-27,15,9.0,3.3216,5.6784
2024-09-27,16,11.2892,4.7989,6.4903
2024-09-27,17,7.0,2.9742,4.0258
2024-09-27,18,7.0,2.7368,4.2632
2024-09-27,19,5.6141,2.3771,3.237
2024-09-27,20,3.4411,0.9778,2.4634
2024-09-27,21,9.0758,2.9715,6.1043
2024-09-27,22,5.5,1.4165,4.0835
2024-09-27,23,4.1598,1.2122,2.9476
2024-09-27,24,3.9024,1.3772,2.5252
2024-09-27,25,0.3218,0.2539,1.0679
2024-09-27,26,0.6509,0.2207,0.4302
2024-09-27,27,1133.796,417.4617,716.3342
2024-09-27,28,300.0,105.1383,194.8617
2024-09-27,29,1400.0,540.3502,859.6498
2024-09-27,30,900.0,534.6007,365.39930000000004
2024-09-28,1,1.3674,0.9214,3.446
2024-09-28,2,1.4557,1.3627,3.093
2024-09-28,3,1.1317,0.802,1.8297
2024-09-28,4,0.9069,0.4149,1.4919
2024-09-28,5,0.7172,0.3224,0.3948
2024-09-28,6,0.9143,0.3319,0.5824
2024-09-28,7,0.4322,0.0826,0.3496
2024-09-28,8,21.8475,15.0798,42.7676
2024-09-28,9,14.7772,7.8184,6.9588
2024-09-28,10,8.4734,4.9943,16.4792
2024-09-28,11,15.6028,12.0569,30.5459
2024-09-28,12,1.8987,1.0785,3.8202
2024-09-28,13,1.6835,1.6338,3.5497
2024-09-28,14,18.4122,13.4676,35.9446
2024-09-28,15,5.6784,5.0277,11.6507
2024-09-28,16,6.4903,6.3178,14.1725
2024-09-28,17,4.0258,3.2723,9.7535
2024-09-28,18,4.2632,3.7015,9.5618
2024-09-28,19,3.237,2.7996,6.9373
2024-09-28,20,2.4634,1.4052,4.5582
2024-09-28,21,6.1043,5.4071,10.6972
2024-09-28,22,4.0835,2.4465,7.137
2024-09-28,23,2.9476,1.2529,5.1948
2024-09-28,24,2.5252,1.8465,4.6787
2024-09-28,25,1.0679,0.1903,0.8777
2024-09-28,26,0.4302,0.2649,1.1653
2024-09-28,27,716.3342,589.3895,1476.9447
2024-09-28,28,194.8617,149.1285,395.7332
2024-09-28,29,801.1017,604.2523,196.84940000000006
2024-09-28,30,570.7139,601.1784,0.0
2024-09-29,1,3.446,1.4773,1.9687
2024-09-29,2,3.093,1.0518,2.0412
2024-09-29,3,1.8297,0.7166,1.1131
2024-09-29,4,1.4919,0.3084,1.1835
2024-09-29,5,0.3948,0.2453,1.1495
2024-09-29,6,0.5824,0.4326,1.1498
2024-09-29,7,0.3496,0.1218,0.2278
2024-09-29,8,42.7676,0.0,42.7676
2024-09-29,9,6.9588,6.9588,19.0
2024-09-29,10,16.4792,7.139,9.3402
2024-09-29,11,30.5459,12.5944,17.9515
2024-09-29,12,3.8202,2.0067,1.8135
2024-09-29,13,3.5497,1.4112,2.1385
2024-09-29,14,35.9446,11.0674,24.8772
2024-09-29,15,11.6507,4.7324,6.9184
2024-09-29,16,14.1725,6.2097,7.9628
2024-09-29,17,9.7535,3.5487,6.2048
2024-09-29,18,9.5618,3.8714,5.6904
2024-09-29,19,6.9373,2.6135,4.3238
2024-09-29,20,4.5582,1.9288,2.6294
2024-09-29,21,10.6972,4.2923,6.4049
2024-09-29,22,7.137,3.4035,3.7335
2024-09-29,23,5.1948,2.4977,2.697
2024-09-29,24,4.6787,1.1355,3.5433
2024-09-29,25,0.8777,0.3389,0.5388
2024-09-29,26,1.1653,0.2008,0.9645
2024-09-29,27,1476.9447,542.9781,933.9666
2024-09-29,28,395.7332,177.0621,218.6711
2024-09-29,29,1810.1837,659.1825,1151.0012000000002
2024-09-29,30,1123.3254,656.3602,466.9652
2024-09-30,1,1.9687,0.851,1.1178
2024-09-30,2,2.0412,1.1077,0.9334
2024-09-30,3,1.1131,0.5056,0.6075
2024-09-30,4,1.1835,0.3883,0.7952
2024-09-30,5,1.1495,0.2937,0.8558
2024-09-30,6,1.1498,0.3042,0.8457
2024-09-30,7,0.2278,0.0688,0.159
2024-09-30,8,42.7676,14.0718,28.6958
2024-09-30,9,19.0,6.2465,12.7535
2024-09-30,10,9.3402,0.0,9.3402
2024-09-30,11,17.9515,8.7936,24.1579
2024-09-30,12,1.8135,0.9245,2.889
2024-09-30,13,2.1385,0.8751,1.2634
2024-09-30,14,24.8772,11.4682,13.409
2024-09-30,15,6.9184,3.2623,3.6561
2024-09-30,16,7.9628,4.1884,10.7744
2024-09-30,17,6.2048,2.9012,3.3036
2024-09-30,18,5.6904,2.8692,2.8211
2024-09-30,19,4.3238,1.3443,2.9795
2024-09-30,20,2.6294,1.6792,3.4502
2024-09-30,21,6.4049,3.9407,8.4642
2024-09-30,22,3.7335,1.8482,5.8853
2024-09-30,23,2.697,2.629,4.5681
2024-09-30,24,3.5433,1.3002,2.243
2024-09-30,25,0.5388,0.2466,0.2922
2024-09-30,26,0.9645,0.1408,0.8237
2024-09-30,27,933.9666,394.5618,539.4048
2024-09-30,28,218.6711,110.1821,308.489
2024-09-30,29,1170.4608,485.1327,685.3281000000001
2024-09-30,30,777.8996,484.3292,293.57039999999995
2024-10-01,1,1.1178,0.8655,0.2522
2024-10-01,2,0.9334,0.7376,0.1958
2024-10-01,3,0.6075,0.4678,0.1397
2024-10-01,4,0.7952,0.3699,0.4252
2024-10-01,5,0.8558,0.2083,0.6476
2024-10-01,6,0.8457,0.2544,0.5913
2024-10-01,7,0.159,0.0837,0.0753
2024-10-01,8,28.6958,15.0167,13.6791
2024-10-01,9,12.7535,6.318,6.4355
2024-10-01,10,9.3402,3.3884,5.9518
2024-10-01,11,24.1579,6.4264,17.7314
2024-10-01,12,2.889,1.1592,1.7298
2024-10-01,13,1.2634,0.905,0.3584
2024-10-01,14,13.409,12.0557,1.3532
2024-10-01,15,3.6561,3.1622,0.4938
2024-10-01,16,10.7744,4.0271,6.7473
2024-10-01,17,3.3036,2.2962,1.0074
2024-10-01,18,2.8211,2.4299,0.3912
2024-10-01,19,2.9795,2.1203,0.8593
2024-10-01,20,3.4502,1.5558,1.8943
2024-10-01,21,8.4642,5.1164,3.3477
2024-10-01,22,5.8853,1.9917,3.8936
2024-10-01,23,4.5681,1.4349,3.1332
2024-10-01,24,2.243,1.4635,0.7795
2024-10-01,25,0.2922,0.2922,0.0
2024-10-01,26,0.8237,0.1837,0.64
2024-10-01,27,539.4048,446.5008,92.9039
2024-10-01,28,308.489,109.6378,198.8512
2024-10-01,29,630.2127,503.5492,126.66350000000006
2024-10-01,30,392.2064,500.479,0.0
2024-10-02,1,0.2522,0.2522,2.5
2024-10-02,2,0.1958,0.1958,2.5
2024-10-02,3,0.1397,0.1397,1.5
2024-10-02,4,0.4252,0.3946,1.5306
2024-10-02,5,0.6476,0.0,0.6476
2024-10-02,6,0.5913,0.2447,0.3466
2024-10-02,7,0.0753,0.0385,0.5368
2024-10-02,8,13.6791,11.9467,34.7324
2024-10-02,9,6.4355,6.3636,14.072
2024-10-02,10,5.9518,4.1723,12.7794
2024-10-02,11,17.7314,5.5231,12.2084
2024-10-02,12,1.7298,1.2266,3.0032
2024-10-02,13,0.3584,0.3584,2.5
2024-10-02,14,1.3532,1.3532,28.0
2024-10-02,15,0.4938,0.4938,9.0
2024-10-02,16,6.7473,3.4712,11.2761
2024-10-02,17,1.0074,1.0074,7.0
2024-10-02,18,0.3912,0.3912,7.0
2024-10-02,19,0.8593,0.8593,5.5
2024-10-02,20,1.8943,1.1602,3.7341
2024-10-02,21,3.3477,3.3477,9.0
2024-10-02,22,3.8936,2.295,5.5986
2024-10-02,23,3.1332,2.4265,4.2067
2024-10-02,24,0.7795,0.7795,4.0
2024-10-02,25,0.0,0.0,1.0
2024-10-02,26,0.64,0.1563,0.4837
2024-10-02,27,92.9039,92.9039,1150.0
2024-10-02,28,198.8512,101.456,297.3952
2024-10-02,29,144.2839,191.1329,0.0
2024-10-02,30,69.4256,189.2578,0.0
2024-10-03,1,2.5,0.6872,1.8128
2024-10-03,2,2.5,0.8221,1.6779
2024-10-03,3,1.5,0.4558,1.0442
2024-10-03,4,1.5306,0.4442,1.0864
2024-10-03,5,0.6476,0.2869,0.3606
2024-10-03,6,0.3466,0.2691,1.0775
2024-10-03,7,0.5368,0.0942,0.4426
2024-10-03,8,34.7324,13.6011,21.1313
2024-10-03,9,14.072,4.1931,9.8789
2024-10-03,10,12.7794,4.5317,8.2477
2024-10-03,11,12.2084,12.2084,24.0
2024-10-03,12,3.0032,1.3992,1.604
2024-10-03,13,2.5,1.001,1.499
2024-10-03,14,28.0,10.6059,17.3941
2024-10-03,15,9.0,0.0,9.0
2024-10-03,16,11.2761,4.6375,6.6385
2024-10-03,17,7.0,3.1382,3.8618
2024-10-03,18,7.0,3.0517,3.9483
2024-10-03,19,5.5,1.6759,3.8241
2024-10-03,20,3.7341,1.4809,2.2532
2024-10-03,21,9.0,2.2863,6.7137
2024-10-03,22,5.5986,1.3856,4.213
2024-10-03,23,4.2067,1.9148,2.2919
2024-10-03,24,4.0,1.0997,2.9003
2024-10-03,25,1.0,0.3833,0.6167
2024-10-03,26,0.4837,0.26,0.2237
2024-10-03,27,1150.0,380.2603,769.7397
2024-10-03,28,297.3952,90.4128,206.9824
2024-10-03,29,1400.0,451.3542,948.6458
2024-10-03,30,900.0,445.419,454.581
2024-10-04,1,1.8128,1.1955,2.6172
2024-10-04,2,1.6779,0.7035,0.9744
2024-10-04,3,1.0442,0.0,1.0442
2024-10-04,4,1.0864,0.4636,0.6229
2024-10-04,5,0.3606,0.2588,1.1018
2024-10-04,6,1.0775,0.2483,0.8292
2024-10-04,7,0.4426,0.0397,0.4028
2024-10-04,8,21.1313,16.5467,33.5846
2024-10-04,9,9.8789,4.4045,5.4744
2024-10-04,10,8.2477,6.2305,13.0172
2024-10-04,11,24.0,7.9055,16.0945
2024-10-04,12,1.604,0.9979,3.106
2024-10-04,13,1.499,0.8811,2.6179
2024-10-04,14,17.3941,11.9919,28.4022
2024-10-04,15,9.0,2.7597,6.2403
2024-10-04,16,6.6385,5.3447,11.2939
2024-10-04,17,3.8618,2.4029,7.4589
2024-10-04,18,3.9483,2.9032,7.0451
2024-10-04,19,3.8241,1.7408,5.5833
2024-10-04,20,2.2532,0.8468,1.4064
2024-10-04,21,6.7137,2.9019,3.8117
2024-10-04,22,4.213,1.5426,2.6704
2024-10-04,23,2.2919,1.2312,4.0607
2024-10-04,24,2.9003,1.7522,4.1481
2024-10-04,25,0.6167,0.3378,0.2789
2024-10-04,26,0.2237,0.1445,0.5792
2024-10-04,27,769.7397,421.7785,1147.9612
2024-10-04,28,206.9824,113.662,293.3204
2024-10-04,29,876.3304,490.4516,385.87880000000007
2024-10-04,30,575.5822,492.8971,82.68509999999992
2024-10-05,1,2.6172,1.3084,1.3088
2024-10-05,2,0.9744,0.9744,3.0
2024-10-05,3,1.0442,0.6436,1.9006
2024-10-05,4,0.6229,0.5077,1.6151
2024-10-05,5,1.1018,0.402,0.6998
2024-10-05,6,0.8292,0.4932,1.336
2024-10-05,7,0.4028,0.1154,0.2874
2024-10-05,8,33.5846,0.0,33.5846
2024-10-05,9,5.4744,5.4744,18.0
2024-10-05,10,13.0172,6.3318,6.6854
2024-10-05,11,16.0945,14.6178,31.4766
2024-10-05,12,3.106,1.5396,1.5665
2024-10-05,13,2.6179,0.9239,1.6941
2024-10-05,14,28.4022,13.7098,14.6924
2024-10-05,15,6.2403,5.283,10.9573
2024-10-05,16,11.2939,5.7999,5.4939
2024-10-05,17,7.4589,3.6378,3.8211
2024-10-05,18,7.0451,3.7676,9.2775
2024-10-05,19,5.5833,2.0143,3.569
2024-10-05,20,1.4064,1.3261,4.5804
2024-10-05,21,3.8117,2.7832,11.0285
2024-10-05,22,2.6704,2.6704,7.0
2024-10-05,23,4.0607,3.3094,5.7513
2024-10-05,24,4.1481,1.9801,2.168
2024-10-05,25,0.2789,0.2789,1.0
2024-10-05,26,0.5792,0.2879,0.2913
2024-10-05,27,1147.9612,504.2245,643.7366
2024-10-05,28,293.3204,151.4567,391.8637
2024-10-05,29,1443.6592,620.0352,823.624
2024-10-05,30,854.8538,622.1586,232.6952
2024-10-06,1,1.3088,1.2542,3.5546
2024-10-06,2,3.0,0.8549,2.1451
2024-10-06,3,1.9006,0.5491,1.3515
2024-10-06,4,1.6151,0.6289,0.9862
2024-10-06,5,0.6998,0.3429,0.3569
2024-10-06,6,1.336,0.5197,0.8163
2024-10-06,7,0.2874,0.0726,0.2148
2024-10-06,8,33.5846,17.2904,43.2942
2024-10-06,9,18.0,7.9658,10.0342
2024-10-06,10,6.6854,6.6854,17.0
2024-10-06,11,31.4766,10.4285,21.0482
2024-10-06,12,1.5665,1.5665,4.0
2024-10-06,13,1.6941,1.4198,3.2742
2024-10-06,14,14.6924,14.6924,36.0
2024-10-06,15,10.9573,4.1326,6.8246
2024-10-06,16,5.4939,5.4939,14.0
2024-10-06,17,3.8211,3.6972,9.1239
2024-10-06,18,9.2775,3.3721,5.9053
2024-10-06,19,3.569,3.1528,6.9162
2024-10-06,20,4.5804,2.0354,2.545
2024-10-06,21,11.0285,3.2914,7.7372
2024-10-06,22,7.0,3.9873,3.0127
2024-10-06,23,5.7513,2.2795,3.4719
2024-10-06,24,2.168,1.1878,4.9802
2024-10-06,25,1.0,0.2693,0.7307
2024-10-06,26,0.2913,0.2913,1.0
2024-10-06,27,643.7366,624.8506,1468.886
2024-10-06,28,391.8637,165.9245,225.9391
2024-10-06,29,812.9738,730.0777,82.89609999999993
2024-10-06,30,486.365,727.1981,0.0
2024-10-07,1,3.5546,1.1507,2.4039
2024-10-07,2,2.1451,0.8511,1.294
2024-10-07,3,1.3515,0.5362,0.8153
2024-10-07,4,0.9862,0.4211,0.565
2024-10-07,5,0.3569,0.2683,1.0886
2024-10-07,6,0.8163,0.3196,0.4966
2024-10-07,7,0.2148,0.0706,0.1442
2024-10-07,8,43.2942,13.5047,29.7895
2024-10-07,9,10.0342,4.4104,5.6238
2024-10-07,10,17.0,5.8224,11.1776
2024-10-07,11,21.0482,11.9799,24.0683
2024-10-07,12,4.0,0.6753,3.3247
2024-10-07,13,3.2742,0.958,2.3162
2024-10-07,14,36.0,12.4915,23.5085
2024-10-07,15,6.8246,3.5638,9.2608
2024-10-07,16,14.0,4.0896,9.9104
2024-10-07,17,9.1239,0.0,9.1239
2024-10-07,18,5.9053,3.6551,7.2502
2024-10-07,19,6.9162,1.9766,4.9396
2024-10-07,20,2.545,1.8768,3.6682
2024-10-07,21,7.7372,3.9235,3.8137
2024-10-07,22,3.0127,2.1749,5.8378
2024-10-07,23,3.4719,1.7861,1.6858
2024-10-07,24,4.9802,1.0814,3.8988
2024-10-07,25,0.7307,0.1493,0.5815
2024-10-07,26,1.0,0.17,0.83
2024-10-07,27,1468.886,456.6872,1012.1988
2024-10-07,28,225.9391,113.5335,112.4057
2024-10-07,29,1829.4129,539.2688,1290.1441
2024-10-07,30,1172.9669,536.1707,636.7961999999999
2024-10-08,1,2.4039,1.1532,1.2507
2024-10-08,2,1.294,0.7813,2.5128
2024-10-08,3,0.8153,0.4126,1.4027
2024-10-08,4,0.565,0.3901,1.1749
2024-10-08,5,1.0886,0.248,0.8406
2024-10-08,6,0.4966,0.3464,1.1502
2024-10-08,7,0.1442,0.0444,0.0998
2024-10-08,8,29.7895,10.0045,19.785
2024-10-08,9,5.6238,5.6238,14.0
2024-10-08,10,11.1776,5.8745,5.3031
2024-10-08,11,24.0683,7.0198,17.0485
2024-10-08,12,3.3247,0.8436,2.4811
2024-10-08,13,2.3162,1.0191,1.297
2024-10-08,14,23.5085,10.9765,12.532
2024-10-08,15,9.2608,4.293,4.9678
2024-10-08,16,9.9104,4.5237,5.3866
2024-10-08,17,9.1239,2.4236,6.7003
2024-10-08,18,7.2502,2.0983,5.1519
2024-10-08,19,4.9396,2.2142,2.7254
2024-10-08,20,3.6682,1.4507,2.2175
2024-10-08,21,3.8137,3.1506,8.6631
2024-10-08,22,5.8378,1.9069,3.931
2024-10-08,23,1.6858,1.6858,4.5
2024-10-08,24,3.8988,0.9434,2.9553
2024-10-08,25,0.5815,0.2258,0.3557
2024-10-08,26,0.83,0.1745,0.6556
2024-10-08,27,1012.1988,451.4451,560.7536
2024-10-08,28,112.4057,104.3501,308.0555
2024-10-08,29,1188.9888,531.9065,657.0823
2024-10-08,30,814.419,535.3969,279.0221
2024-10-09,1,1.2507,1.2507,0.0
2024-10-09,2,2.5128,0.9662,1.5466
2024-10-09,3,1.4027,0.4415,0.9611
2024-10-09,4,1.1749,0.3127,0.8622
2024-10-09,5,0.8406,0.2335,0.6071
2024-10-09,6,1.1502,0.2795,0.8707
2024-10-09,7,0.0998,0.0417,0.0581
2024-10-09,8,19.785,14.7757,5.0093
2024-10-09,9,14.0,7.3833,6.6167
2024-10-09,10,5.3031,5.0607,0.2425
2024-10-09,11,17.0485,7.8763,9.1722
2024-10-09,12,2.4811,1.0699,1.4113
2024-10-09,13,1.297,0.8578,0.4393
2024-10-09,14,12.532,12.532,0.0
2024-10-09,15,4.9678,2.9145,2.0534
2024-10-09,16,5.3866,5.0175,0.3692
2024-10-09,17,6.7003,3.3873,3.313
2024-10-09,18,5.1519,2.982,2.1699
2024-10-09,19,2.7254,1.9141,0.8114
2024-10-09,20,2.2175,1.2172,1.0003
2024-10-09,21,8.6631,3.3063,5.3568
2024-10-09,22,3.931,1.7544,2.1766
2024-10-09,23,4.5,1.6247,2.8753
2024-10-09,24,2.9553,1.1867,1.7686
2024-10-09,25,0.3557,0.0,0.3557
2024-10-09,26,0.6556,0.1685,0.487
2024-10-09,27,560.7536,420.7759,139.9777
2024-10-09,28,308.0555,111.587,196.4686
2024-10-09,29,611.7146,526.3432,85.3714
2024-10-09,30,483.6644,524.2303,0.0
2024-10-10,1,0.0,0.0,2.5
2024-10-10,2,1.5466,0.7959,2.2507
2024-10-10,3,0.9611,0.3751,0.586
2024-10-10,4,0.8622,0.3339,0.5283
2024-10-10,5,0.6071,0.2404,0.3667
2024-10-10,6,0.8707,0.2681,0.6026
2024-10-10,7,0.0581,0.0581,0.5
2024-10-10,8,5.0093,5.0093,32.0
2024-10-10,9,6.6167,5.4184,13.1983
2024-10-10,10,0.2425,0.2425,13.0
2024-10-10,11,9.1722,9.1722,23.0
2024-10-10,12,1.4113,0.9133,2.998
2024-10-10,13,0.4393,0.4393,2.5
2024-10-10,14,0.0,0.0,28.0
2024-10-10,15,2.0534,2.0534,9.0
2024-10-10,16,0.3692,0.3692,11.0
2024-10-10,17,3.313,2.8624,7.4505
2024-10-10,18,2.1699,2.1699,7.0
2024-10-10,19,0.8114,0.8114,5.5
2024-10-10,20,1.0003,1.0003,3.5
2024-10-10,21,5.3568,4.8631,8.4937
2024-10-10,22,2.1766,1.5672,5.1093
2024-10-10,23,2.8753,1.1899,1.6854
2024-10-10,24,1.7686,1.4861,3.2825
2024-10-10,25,0.3557,0.2321,1.1236
2024-10-10,26,0.487,0.2444,0.2427
2024-10-10,27,139.9777,139.9777,1150.0
2024-10-10,28,196.4686,136.6046,309.8639
2024-10-10,29,8.2718,256.3821,0.0
2024-10-10,30,128.6315,260.6234,0.0
2024-10-11,1,2.5,0.8552,1.6448
